timestamp,src_ip,action,packets,total_requests,time_window_sec,in_violation_list,in_blacklist,requests_per_sec,label
2026-01-19 15:16:48,192.168.2.29,BLOCKED,2,889,263,0,1,3.38,attack
2026-01-19 15:16:49,192.168.2.29,BLOCKED,4,891,264,0,1,3.37,attack
2026-01-19 15:16:49,192.168.2.29,BLOCKED,3,892,264,0,1,3.37,attack
2026-01-19 15:16:50,192.168.2.29,BLOCKED,2,893,265,0,1,3.36,attack
2026-01-19 15:16:50,192.168.2.29,BLOCKED,2,894,265,0,1,3.37,attack
2026-01-19 15:16:51,192.168.2.29,BLOCKED,2,895,266,0,1,3.36,attack
2026-01-19 15:16:52,192.168.2.29,BLOCKED,1,895,267,0,1,3.35,attack
2026-01-19 15:16:54,192.168.2.29,BLOCKED,1,896,269,0,1,3.33,attack
2026-01-19 15:16:54,192.168.2.29,BLOCKED,2,897,269,0,1,3.33,attack
2026-01-19 15:16:55,192.168.2.29,BLOCKED,3,899,270,0,1,3.32,attack
2026-01-19 15:16:55,192.168.2.29,BLOCKED,2,899,270,0,1,3.32,attack
2026-01-19 15:16:58,192.168.2.29,BLOCKED,2,901,273,0,1,3.30,attack
2026-01-19 15:16:58,192.168.2.29,BLOCKED,2,901,273,0,1,3.30,attack
2026-01-19 15:17:02,192.168.2.29,BLOCKED,2,903,277,0,1,3.25,attack
2026-01-19 15:17:03,192.168.2.29,BLOCKED,4,905,278,0,1,3.25,attack
2026-01-19 15:17:03,192.168.2.29,BLOCKED,4,907,278,0,1,3.26,attack
2026-01-19 15:17:04,192.168.2.29,BLOCKED,3,908,279,0,1,3.25,attack
2026-01-19 15:17:05,192.168.2.29,BLOCKED,2,909,280,0,1,3.24,attack
2026-01-19 15:17:05,192.168.2.29,BLOCKED,2,910,280,0,1,3.25,attack
2026-01-19 15:17:06,192.168.2.29,BLOCKED,2,911,281,0,1,3.24,attack
2026-01-19 15:17:06,192.168.2.29,BLOCKED,3,913,281,0,1,3.24,attack
2026-01-19 15:17:07,192.168.2.29,BLOCKED,2,913,282,0,1,3.23,attack
2026-01-19 15:17:07,192.168.2.29,BLOCKED,2,915,282,0,1,3.24,attack
2026-01-19 15:17:08,192.168.2.29,BLOCKED,4,917,283,0,1,3.24,attack
2026-01-19 15:17:09,192.168.2.29,BLOCKED,4,919,284,0,1,3.23,attack
2026-01-19 15:17:09,192.168.2.29,BLOCKED,4,921,284,0,1,3.24,attack
2026-01-19 15:17:10,192.168.2.29,BLOCKED,2,921,285,0,1,3.23,attack
2026-01-19 15:17:10,192.168.2.29,BLOCKED,4,925,285,0,1,3.24,attack
2026-01-19 15:17:11,192.168.2.29,BLOCKED,4,925,286,0,1,3.23,attack
2026-01-19 15:17:12,192.168.2.29,BLOCKED,2,927,287,0,1,3.22,attack
2026-01-19 15:17:12,192.168.2.29,BLOCKED,2,927,287,0,1,3.22,attack
2026-01-19 15:17:13,192.168.2.29,BLOCKED,2,929,288,0,1,3.22,attack
2026-01-19 15:17:13,192.168.2.29,BLOCKED,3,930,288,0,1,3.22,attack
2026-01-19 15:17:14,192.168.2.29,BLOCKED,2,931,289,0,1,3.22,attack
2026-01-19 15:17:14,192.168.2.29,BLOCKED,2,932,289,0,1,3.22,attack
2026-01-19 15:17:15,192.168.2.29,BLOCKED,3,934,290,0,1,3.22,attack
2026-01-19 15:17:16,192.168.2.29,BLOCKED,3,935,291,0,1,3.21,attack
2026-01-19 15:17:17,192.168.2.29,BLOCKED,1,935,292,0,1,3.20,attack
2026-01-19 15:17:19,192.168.2.29,BLOCKED,2,937,294,0,1,3.18,attack
2026-01-19 15:17:19,192.168.2.29,BLOCKED,2,937,294,0,1,3.18,attack
2026-01-19 15:17:20,192.168.2.29,BLOCKED,2,939,295,0,1,3.18,attack
2026-01-19 15:17:20,192.168.2.29,BLOCKED,2,939,295,0,1,3.18,attack
2026-01-19 15:17:23,192.168.2.29,BLOCKED,1,940,298,0,1,3.15,attack
2026-01-19 15:17:23,192.168.2.29,BLOCKED,1,940,298,0,1,3.15,attack
2026-01-19 15:17:24,192.168.2.29,BLOCKED,1,941,299,0,1,3.14,attack
2026-01-19 15:17:24,192.168.2.29,BLOCKED,1,941,299,0,1,3.14,attack
2026-01-19 15:17:27,192.168.2.29,BLOCKED,2,943,302,0,1,3.12,attack
2026-01-19 15:17:27,192.168.2.29,BLOCKED,2,943,302,0,1,3.12,attack
2026-01-19 15:17:28,192.168.2.29,BLOCKED,3,946,303,0,1,3.12,attack
2026-01-19 15:17:28,192.168.2.29,BLOCKED,4,947,303,0,1,3.12,attack
2026-01-19 15:17:29,192.168.2.29,BLOCKED,3,949,304,0,1,3.12,attack
2026-01-19 15:17:30,192.168.2.29,BLOCKED,2,949,305,0,1,3.11,attack
2026-01-19 15:17:31,192.168.2.29,BLOCKED,2,951,306,0,1,3.10,attack
2026-01-19 15:17:31,192.168.2.29,BLOCKED,2,951,306,0,1,3.10,attack
2026-01-19 15:17:32,192.168.2.29,BLOCKED,2,953,307,0,1,3.10,attack
2026-01-19 15:17:32,192.168.2.29,BLOCKED,3,954,307,0,1,3.10,attack
2026-01-19 15:17:33,192.168.2.29,BLOCKED,2,955,308,0,1,3.10,attack
2026-01-19 15:17:33,192.168.2.29,BLOCKED,5,959,308,0,1,3.11,attack
2026-01-19 15:17:34,192.168.2.29,BLOCKED,5,960,309,0,1,3.10,attack
2026-01-19 15:17:35,192.168.2.29,BLOCKED,2,961,310,0,1,3.10,attack
2026-01-19 15:17:35,192.168.2.29,BLOCKED,3,963,310,0,1,3.10,attack
2026-01-19 15:17:36,192.168.2.29,BLOCKED,4,965,311,0,1,3.10,attack
2026-01-19 15:17:37,192.168.2.29,BLOCKED,4,967,312,0,1,3.09,attack
2026-01-19 15:17:37,192.168.2.29,BLOCKED,3,968,312,0,1,3.10,attack
2026-01-19 15:17:38,192.168.2.29,BLOCKED,2,969,313,0,1,3.09,attack
2026-01-19 15:17:38,192.168.2.29,BLOCKED,2,970,313,0,1,3.09,attack
2026-01-19 15:17:39,192.168.2.29,BLOCKED,3,972,314,0,1,3.09,attack
2026-01-19 15:17:40,192.168.2.29,BLOCKED,3,973,315,0,1,3.08,attack
2026-01-19 15:17:41,192.168.2.29,BLOCKED,3,975,316,0,1,3.08,attack
2026-01-19 15:17:41,192.168.2.29,BLOCKED,2,975,316,0,1,3.08,attack
2026-01-19 15:17:44,192.168.2.29,BLOCKED,1,976,319,0,1,3.05,attack
2026-01-19 15:17:44,192.168.2.29,BLOCKED,2,977,319,0,1,3.06,attack
2026-01-19 15:17:45,192.168.2.29,BLOCKED,3,979,320,0,1,3.05,attack
2026-01-19 15:17:45,192.168.2.29,BLOCKED,2,979,320,0,1,3.05,attack
2026-01-19 15:17:47,192.168.2.29,BLOCKED,1,980,322,0,1,3.04,attack
2026-01-19 15:17:48,192.168.2.29,BLOCKED,2,981,323,0,1,3.03,attack
2026-01-19 15:17:49,192.168.2.29,BLOCKED,1,981,324,0,1,3.02,attack
2026-01-19 15:17:52,192.168.2.29,BLOCKED,2,983,327,0,1,3.00,attack
2026-01-19 15:17:52,192.168.2.29,BLOCKED,2,983,327,0,1,3.00,attack
2026-01-19 15:17:53,192.168.2.29,BLOCKED,3,986,328,0,1,3.00,attack
2026-01-19 15:17:53,192.168.2.29,BLOCKED,3,986,328,0,1,3.00,attack
2026-01-19 15:17:55,192.168.2.29,BLOCKED,3,989,330,0,1,2.99,attack
2026-01-19 15:17:55,192.168.2.29,BLOCKED,3,989,330,0,1,2.99,attack
2026-01-19 15:17:56,192.168.2.29,BLOCKED,2,991,331,0,1,2.99,attack
2026-01-19 15:17:56,192.168.2.29,BLOCKED,2,991,331,0,1,2.99,attack
2026-01-19 15:17:57,192.168.2.29,BLOCKED,3,994,332,0,1,2.99,attack
2026-01-19 15:17:57,192.168.2.29,BLOCKED,3,994,332,0,1,2.99,attack
2026-01-19 15:17:59,192.168.2.29,BLOCKED,5,999,334,0,1,2.99,attack
2026-01-19 15:17:59,192.168.2.29,BLOCKED,5,999,334,0,1,2.99,attack
2026-01-19 15:18:00,192.168.2.29,BLOCKED,4,1003,335,0,1,2.99,attack
2026-01-19 15:18:00,192.168.2.29,BLOCKED,5,1004,335,0,1,2.99,attack
2026-01-19 15:18:01,192.168.2.29,BLOCKED,4,1007,336,0,1,2.99,attack
2026-01-19 15:18:02,192.168.2.29,BLOCKED,4,1008,337,0,1,2.99,attack
2026-01-19 15:18:02,192.168.2.29,BLOCKED,3,1010,337,0,1,2.99,attack
2026-01-19 15:18:03,192.168.2.29,BLOCKED,2,1010,338,0,1,2.98,attack
2026-01-19 15:18:04,192.168.2.29,BLOCKED,2,1012,339,0,1,2.98,attack
2026-01-19 15:18:04,192.168.2.29,BLOCKED,2,1012,339,0,1,2.98,attack
2026-01-19 15:18:05,192.168.2.29,BLOCKED,1,1013,340,0,1,2.97,attack
2026-01-19 15:18:05,192.168.2.29,BLOCKED,3,1015,340,0,1,2.98,attack
2026-01-19 15:18:06,192.168.2.29,BLOCKED,4,1017,341,0,1,2.98,attack
2026-01-19 15:18:07,192.168.2.29,BLOCKED,2,1017,342,0,1,2.97,attack
2026-01-19 15:18:08,192.168.2.29,BLOCKED,1,1018,343,0,1,2.96,attack
2026-01-19 15:18:08,192.168.2.29,BLOCKED,1,1018,343,0,1,2.96,attack
2026-01-19 15:18:09,192.168.2.29,BLOCKED,2,1020,344,0,1,2.96,attack
2026-01-19 15:18:09,192.168.2.29,BLOCKED,2,1020,344,0,1,2.96,attack
2026-01-19 15:18:10,192.168.2.29,BLOCKED,2,1022,345,0,1,2.96,attack
2026-01-19 15:18:11,192.168.2.29,BLOCKED,2,1022,346,0,1,2.95,attack
2026-01-19 15:18:13,192.168.2.29,BLOCKED,1,1023,348,0,1,2.93,attack
2026-01-19 15:18:14,192.168.2.29,BLOCKED,2,1024,349,0,1,2.93,attack
2026-01-19 15:18:14,192.168.2.29,BLOCKED,1,1024,349,0,1,2.93,attack
2026-01-19 15:18:16,192.168.2.29,BLOCKED,1,1025,351,0,1,2.92,attack
2026-01-19 15:18:17,192.168.2.29,BLOCKED,1,1025,352,0,1,2.91,attack
2026-01-19 15:18:18,192.168.2.29,BLOCKED,1,1026,353,0,1,2.90,attack
2026-01-19 15:18:18,192.168.2.29,BLOCKED,1,1026,353,0,1,2.90,attack
2026-01-19 15:18:19,192.168.2.29,BLOCKED,4,1030,354,0,1,2.90,attack
2026-01-19 15:18:19,192.168.2.29,BLOCKED,4,1030,354,0,1,2.90,attack
2026-01-19 15:18:20,192.168.2.29,BLOCKED,2,1032,355,0,1,2.90,attack
2026-01-19 15:18:20,192.168.2.29,BLOCKED,3,1033,355,0,1,2.90,attack
2026-01-19 15:18:21,192.168.2.29,BLOCKED,3,1035,356,0,1,2.90,attack
2026-01-19 15:18:22,192.168.2.29,BLOCKED,3,1036,357,0,1,2.90,attack
2026-01-19 15:18:23,192.168.2.29,BLOCKED,3,1038,358,0,1,2.89,attack
2026-01-19 15:18:23,192.168.2.29,BLOCKED,2,1038,358,0,1,2.89,attack
2026-01-19 15:18:24,192.168.2.29,BLOCKED,4,1042,359,0,1,2.90,attack
2026-01-19 15:18:24,192.168.2.29,BLOCKED,5,1043,359,0,1,2.90,attack
2026-01-19 15:18:25,192.168.2.29,BLOCKED,3,1045,360,0,1,2.90,attack
2026-01-19 15:18:25,192.168.2.29,BLOCKED,3,1046,360,0,1,2.90,attack
2026-01-19 15:18:26,192.168.2.29,BLOCKED,4,1049,361,0,1,2.90,attack
2026-01-19 15:18:27,192.168.2.29,BLOCKED,4,1050,362,0,1,2.90,attack
2026-01-19 15:18:28,192.168.2.29,BLOCKED,3,1052,363,0,1,2.89,attack
2026-01-19 15:18:28,192.168.2.29,BLOCKED,2,1052,363,0,1,2.89,attack
2026-01-19 15:18:29,192.168.2.29,BLOCKED,2,1054,364,0,1,2.89,attack
2026-01-19 15:18:29,192.168.2.29,BLOCKED,2,1054,364,0,1,2.89,attack
2026-01-19 15:18:30,192.168.2.29,BLOCKED,2,1056,365,0,1,2.89,attack
2026-01-19 15:18:30,192.168.2.29,BLOCKED,2,1056,365,0,1,2.89,attack
2026-01-19 15:18:31,192.168.2.29,BLOCKED,2,1058,366,0,1,2.89,attack
2026-01-19 15:18:31,192.168.2.29,BLOCKED,2,1058,366,0,1,2.89,attack
2026-01-19 15:18:35,192.168.2.29,BLOCKED,3,1061,370,0,1,2.86,attack
2026-01-19 15:18:35,192.168.2.29,BLOCKED,4,1062,370,0,1,2.87,attack
2026-01-19 15:18:36,192.168.2.29,BLOCKED,1,1062,371,0,1,2.86,attack
2026-01-19 15:18:38,192.168.2.29,BLOCKED,2,1064,373,0,1,2.85,attack
2026-01-19 15:18:38,192.168.2.29,BLOCKED,2,1064,373,0,1,2.85,attack
2026-01-19 15:18:43,192.168.2.29,BLOCKED,3,1067,378,0,1,2.82,attack
2026-01-19 15:18:43,192.168.2.29,BLOCKED,4,1068,378,0,1,2.82,attack
2026-01-19 15:18:44,192.168.2.29,BLOCKED,4,1071,379,0,1,2.82,attack
2026-01-19 15:18:44,192.168.2.29,BLOCKED,3,1071,379,0,1,2.82,attack
2026-01-19 15:18:46,192.168.2.29,BLOCKED,3,1074,381,0,1,2.81,attack
2026-01-19 15:18:46,192.168.2.29,BLOCKED,3,1074,381,0,1,2.81,attack
2026-01-19 15:18:47,192.168.2.29,BLOCKED,2,1076,382,0,1,2.81,attack
2026-01-19 15:18:47,192.168.2.29,BLOCKED,2,1076,382,0,1,2.81,attack
2026-01-19 15:18:48,192.168.2.29,BLOCKED,2,1078,383,0,1,2.81,attack
2026-01-19 15:18:48,192.168.2.29,BLOCKED,3,1079,383,0,1,2.81,attack
2026-01-19 15:18:49,192.168.2.29,BLOCKED,5,1083,384,0,1,2.82,attack
2026-01-19 15:18:49,192.168.2.29,BLOCKED,5,1084,384,0,1,2.82,attack
2026-01-19 15:18:51,192.168.2.29,BLOCKED,4,1087,386,0,1,2.81,attack
2026-01-19 15:18:51,192.168.2.29,BLOCKED,4,1088,386,0,1,2.81,attack
2026-01-19 15:18:52,192.168.2.29,BLOCKED,3,1090,387,0,1,2.81,attack
2026-01-19 15:18:52,192.168.2.29,BLOCKED,2,1090,387,0,1,2.81,attack
2026-01-19 15:18:53,192.168.2.29,BLOCKED,2,1092,388,0,1,2.81,attack
2026-01-19 15:18:53,192.168.2.29,BLOCKED,2,1092,388,0,1,2.81,attack
2026-01-19 15:18:54,192.168.2.29,BLOCKED,2,1094,389,0,1,2.81,attack
2026-01-19 15:18:54,192.168.2.29,BLOCKED,2,1094,389,0,1,2.81,attack
2026-01-19 15:18:56,192.168.2.29,BLOCKED,3,1097,391,0,1,2.80,attack
2026-01-19 15:18:56,192.168.2.29,BLOCKED,3,1097,391,0,1,2.80,attack
2026-01-19 15:18:57,192.168.2.29,BLOCKED,1,1098,392,0,1,2.80,attack
2026-01-19 15:18:57,192.168.2.29,BLOCKED,1,1098,392,0,1,2.80,attack
2026-01-19 15:18:59,192.168.2.29,BLOCKED,1,1099,394,0,1,2.78,attack
2026-01-19 15:19:00,192.168.2.29,BLOCKED,4,1102,395,0,1,2.78,attack
2026-01-19 15:19:01,192.168.2.29,BLOCKED,3,1102,396,0,1,2.78,attack
2026-01-19 15:19:03,192.168.2.29,BLOCKED,1,1103,398,0,1,2.77,attack
2026-01-19 15:19:03,192.168.2.29,BLOCKED,2,1104,398,0,1,2.77,attack
2026-01-19 15:19:04,192.168.2.29,BLOCKED,1,1104,399,0,1,2.76,attack
2026-01-19 15:19:07,192.168.2.29,BLOCKED,2,1106,402,0,1,2.75,attack
2026-01-19 15:19:07,192.168.2.29,BLOCKED,2,1106,402,0,1,2.75,attack
2026-01-19 15:19:08,192.168.2.29,BLOCKED,2,1108,403,0,1,2.74,attack
2026-01-19 15:19:09,192.168.2.29,BLOCKED,2,1108,404,0,1,2.74,attack
2026-01-19 15:19:13,192.168.2.29,BLOCKED,1,1109,408,0,1,2.71,attack
2026-01-19 15:19:13,192.168.2.29,BLOCKED,1,1109,408,0,1,2.71,attack
2026-01-19 15:19:14,192.168.2.29,BLOCKED,2,1111,409,0,1,2.71,attack
2026-01-19 15:19:15,192.168.2.29,BLOCKED,3,1112,410,0,1,2.71,attack
2026-01-19 15:19:16,192.168.2.29,BLOCKED,3,1114,411,0,1,2.71,attack
2026-01-19 15:19:16,192.168.2.29,BLOCKED,2,1114,411,0,1,2.71,attack
2026-01-19 15:19:17,192.168.2.29,BLOCKED,2,1116,412,0,1,2.70,attack
2026-01-19 15:19:17,192.168.2.29,BLOCKED,2,1116,412,0,1,2.70,attack
2026-01-19 15:19:19,192.168.2.29,BLOCKED,4,1120,414,0,1,2.70,attack
2026-01-19 15:19:19,192.168.2.29,BLOCKED,4,1120,414,0,1,2.70,attack
2026-01-19 15:19:20,192.168.2.29,BLOCKED,2,1122,415,0,1,2.70,attack
2026-01-19 15:19:20,192.168.2.29,BLOCKED,2,1122,415,0,1,2.70,attack
2026-01-19 15:19:22,192.168.2.29,BLOCKED,2,1124,417,0,1,2.69,attack
2026-01-19 15:19:22,192.168.2.29,BLOCKED,2,1124,417,0,1,2.69,attack
2026-01-19 15:19:25,192.168.2.29,BLOCKED,3,1127,420,0,1,2.68,attack
2026-01-19 15:19:25,192.168.2.29,BLOCKED,4,1128,420,0,1,2.68,attack
2026-01-19 15:19:26,192.168.2.29,BLOCKED,1,1128,421,0,1,2.67,attack
2026-01-19 15:19:32,192.168.2.29,BLOCKED,2,1130,427,0,1,2.64,attack
2026-01-19 15:19:33,192.168.2.29,BLOCKED,3,1131,428,0,1,2.64,attack
2026-01-19 15:19:33,192.168.2.29,BLOCKED,2,1132,428,0,1,2.64,attack
2026-01-19 15:19:34,192.168.2.29,BLOCKED,3,1134,429,0,1,2.64,attack
2026-01-19 15:19:34,192.168.2.29,BLOCKED,2,1134,429,0,1,2.64,attack
2026-01-19 15:19:35,192.168.2.29,BLOCKED,2,1136,430,0,1,2.64,attack
2026-01-19 15:19:36,192.168.2.29,BLOCKED,3,1137,431,0,1,2.63,attack
2026-01-19 15:19:38,192.168.2.29,BLOCKED,3,1139,433,0,1,2.63,attack
2026-01-19 15:19:38,192.168.2.29,BLOCKED,5,1142,433,0,1,2.63,attack
2026-01-19 15:19:39,192.168.2.29,BLOCKED,7,1146,434,0,1,2.64,attack
2026-01-19 15:19:39,192.168.2.29,BLOCKED,5,1147,434,0,1,2.64,attack
2026-01-19 15:19:40,192.168.2.29,BLOCKED,4,1150,435,0,1,2.64,attack
2026-01-19 15:19:41,192.168.2.29,BLOCKED,4,1151,436,0,1,2.63,attack
2026-01-19 15:19:42,192.168.2.29,BLOCKED,4,1154,437,0,1,2.64,attack
2026-01-19 15:19:42,192.168.2.29,BLOCKED,3,1154,437,0,1,2.64,attack
2026-01-19 15:19:43,192.168.2.29,BLOCKED,2,1156,438,0,1,2.63,attack
2026-01-19 15:19:43,192.168.2.29,BLOCKED,2,1156,438,0,1,2.63,attack
2026-01-19 15:19:44,192.168.2.29,BLOCKED,2,1158,439,0,1,2.63,attack
2026-01-19 15:19:44,192.168.2.29,BLOCKED,2,1158,439,0,1,2.63,attack
2026-01-19 15:19:45,192.168.2.29,BLOCKED,2,1160,440,0,1,2.63,attack
2026-01-19 15:19:46,192.168.2.29,BLOCKED,3,1161,441,0,1,2.63,attack
2026-01-19 15:19:47,192.168.2.29,BLOCKED,2,1162,442,0,1,2.62,attack
2026-01-19 15:19:47,192.168.2.29,BLOCKED,1,1162,442,0,1,2.62,attack
2026-01-19 15:19:49,192.168.2.29,BLOCKED,2,1164,444,0,1,2.62,attack
2026-01-19 15:19:50,192.168.2.29,BLOCKED,4,1166,445,0,1,2.62,attack
2026-01-19 15:19:51,192.168.2.29,BLOCKED,2,1166,446,0,1,2.61,attack
2026-01-19 15:19:53,192.168.2.29,BLOCKED,2,1168,448,0,1,2.60,attack
2026-01-19 15:19:54,192.168.2.29,BLOCKED,2,1168,449,0,1,2.60,attack
2026-01-19 15:19:57,192.168.2.29,BLOCKED,1,1169,452,0,1,2.58,attack
2026-01-19 15:19:57,192.168.2.29,BLOCKED,1,1169,452,0,1,2.58,attack
2026-01-19 15:19:58,192.168.2.29,BLOCKED,1,1170,453,0,1,2.58,attack
2026-01-19 15:19:59,192.168.2.29,BLOCKED,2,1171,454,0,1,2.57,attack
2026-01-19 15:19:59,192.168.2.29,BLOCKED,4,1174,454,0,1,2.58,attack
2026-01-19 15:20:00,192.168.2.29,BLOCKED,5,1176,455,0,1,2.58,attack
2026-01-19 15:20:00,192.168.2.29,BLOCKED,2,1176,455,0,1,2.58,attack
2026-01-19 15:20:01,192.168.2.29,BLOCKED,3,1179,456,0,1,2.58,attack
2026-01-19 15:20:02,192.168.2.29,BLOCKED,4,1180,457,0,1,2.58,attack
2026-01-19 15:20:02,192.168.2.29,BLOCKED,2,1181,457,0,1,2.58,attack
2026-01-19 15:20:03,192.168.2.29,BLOCKED,3,1183,458,0,1,2.58,attack
2026-01-19 15:20:04,192.168.2.29,BLOCKED,3,1184,459,0,1,2.57,attack
2026-01-19 15:20:04,192.168.2.29,BLOCKED,4,1187,459,0,1,2.58,attack
2026-01-19 15:20:05,192.168.2.29,BLOCKED,5,1189,460,0,1,2.58,attack
2026-01-19 15:20:06,192.168.2.29,BLOCKED,2,1189,461,0,1,2.57,attack
2026-01-19 15:20:06,192.168.2.29,BLOCKED,4,1193,461,0,1,2.58,attack
2026-01-19 15:20:07,192.168.2.29,BLOCKED,7,1196,462,0,1,2.58,attack
2026-01-19 15:20:08,192.168.2.29,BLOCKED,4,1197,463,0,1,2.58,attack
2026-01-19 15:20:08,192.168.2.29,BLOCKED,2,1198,463,0,1,2.58,attack
2026-01-19 15:20:09,192.168.2.29,BLOCKED,4,1201,464,0,1,2.58,attack
2026-01-19 15:20:10,192.168.2.29,BLOCKED,3,1201,465,0,1,2.58,attack
2026-01-19 15:20:10,192.168.2.29,BLOCKED,2,1203,465,0,1,2.58,attack
2026-01-19 15:20:11,192.168.2.29,BLOCKED,3,1204,466,0,1,2.58,attack
2026-01-19 15:20:11,192.168.2.29,BLOCKED,2,1205,466,0,1,2.58,attack
2026-01-19 15:20:12,192.168.2.29,BLOCKED,1,1205,467,0,1,2.58,attack
2026-01-19 15:20:15,192.168.2.29,BLOCKED,2,1207,470,0,1,2.56,attack
2026-01-19 15:20:15,192.168.2.29,BLOCKED,4,1209,470,0,1,2.57,attack
2026-01-19 15:20:17,192.168.2.29,BLOCKED,2,1209,472,0,1,2.56,attack
2026-01-19 15:20:19,192.168.2.29,BLOCKED,2,1211,474,0,1,2.55,attack
2026-01-19 15:20:19,192.168.2.29,BLOCKED,2,1211,474,0,1,2.55,attack
2026-01-19 15:20:24,192.168.2.29,BLOCKED,5,1216,479,0,1,2.53,attack
2026-01-19 15:20:24,192.168.2.29,BLOCKED,6,1217,479,0,1,2.54,attack
2026-01-19 15:20:25,192.168.2.29,BLOCKED,2,1218,480,0,1,2.53,attack
2026-01-19 15:20:25,192.168.2.29,BLOCKED,2,1219,480,0,1,2.53,attack
2026-01-19 15:20:26,192.168.2.29,BLOCKED,3,1221,481,0,1,2.53,attack
2026-01-19 15:20:26,192.168.2.29,BLOCKED,2,1221,481,0,1,2.53,attack
2026-01-19 15:20:27,192.168.2.29,BLOCKED,2,1223,482,0,1,2.53,attack
2026-01-19 15:20:28,192.168.2.29,BLOCKED,2,1223,483,0,1,2.53,attack
2026-01-19 15:20:28,192.168.2.29,BLOCKED,2,1225,483,0,1,2.53,attack
2026-01-19 15:20:29,192.168.2.29,BLOCKED,5,1228,484,0,1,2.53,attack
2026-01-19 15:20:30,192.168.2.29,BLOCKED,5,1230,485,0,1,2.53,attack
2026-01-19 15:20:31,192.168.2.29,BLOCKED,3,1231,486,0,1,2.53,attack
2026-01-19 15:20:31,192.168.2.29,BLOCKED,5,1235,486,0,1,2.54,attack
2026-01-19 15:20:32,192.168.2.29,BLOCKED,5,1236,487,0,1,2.53,attack
2026-01-19 15:20:32,192.168.2.29,BLOCKED,2,1237,487,0,1,2.54,attack
2026-01-19 15:20:33,192.168.2.29,BLOCKED,3,1239,488,0,1,2.53,attack
2026-01-19 15:20:33,192.168.2.29,BLOCKED,2,1239,488,0,1,2.53,attack
2026-01-19 15:20:34,192.168.2.29,BLOCKED,2,1241,489,0,1,2.53,attack
2026-01-19 15:20:35,192.168.2.29,BLOCKED,2,1241,490,0,1,2.53,attack
2026-01-19 15:20:36,192.168.2.29,BLOCKED,2,1243,491,0,1,2.53,attack
2026-01-19 15:20:36,192.168.2.29,BLOCKED,3,1244,491,0,1,2.53,attack
2026-01-19 15:20:37,192.168.2.29,BLOCKED,2,1245,492,0,1,2.53,attack
2026-01-19 15:20:37,192.168.2.29,BLOCKED,1,1245,492,0,1,2.53,attack
2026-01-19 15:20:39,192.168.2.29,BLOCKED,1,1246,494,0,1,2.52,attack
2026-01-19 15:20:39,192.168.2.29,BLOCKED,1,1246,494,0,1,2.52,attack
2026-01-19 15:20:40,192.168.2.29,BLOCKED,3,1249,495,0,1,2.52,attack
2026-01-19 15:20:41,192.168.2.29,BLOCKED,3,1249,496,0,1,2.51,attack
2026-01-19 15:20:43,192.168.2.29,BLOCKED,1,1250,498,0,1,2.51,attack
2026-01-19 15:20:44,192.168.2.29,BLOCKED,2,1251,499,0,1,2.50,attack
2026-01-19 15:20:44,192.168.2.29,BLOCKED,1,1251,499,0,1,2.50,attack
2026-01-19 15:20:49,192.168.2.29,BLOCKED,5,1256,504,0,1,2.49,attack
2026-01-19 15:20:49,192.168.2.29,BLOCKED,6,1257,504,0,1,2.49,attack
2026-01-19 15:20:50,192.168.2.29,BLOCKED,3,1259,505,0,1,2.49,attack
2026-01-19 15:20:50,192.168.2.29,BLOCKED,2,1259,505,0,1,2.49,attack
2026-01-19 15:20:51,192.168.2.29,BLOCKED,2,1261,506,0,1,2.49,attack
2026-01-19 15:20:51,192.168.2.29,BLOCKED,2,1261,506,0,1,2.49,attack
2026-01-19 15:20:52,192.168.2.29,BLOCKED,2,1263,507,0,1,2.49,attack
2026-01-19 15:20:53,192.168.2.29,BLOCKED,2,1263,508,0,1,2.48,attack
2026-01-19 15:20:54,192.168.2.29,BLOCKED,3,1266,509,0,1,2.48,attack
2026-01-19 15:20:54,192.168.2.29,BLOCKED,4,1267,509,0,1,2.48,attack
2026-01-19 15:20:55,192.168.2.29,BLOCKED,5,1271,510,0,1,2.49,attack
2026-01-19 15:20:55,192.168.2.29,BLOCKED,4,1271,510,0,1,2.49,attack
2026-01-19 15:20:56,192.168.2.29,BLOCKED,4,1275,511,0,1,2.49,attack
2026-01-19 15:20:56,192.168.2.29,BLOCKED,4,1275,511,0,1,2.49,attack
2026-01-19 15:20:57,192.168.2.29,BLOCKED,2,1277,512,0,1,2.49,attack
2026-01-19 15:20:57,192.168.2.29,BLOCKED,2,1277,512,0,1,2.49,attack
2026-01-19 15:20:58,192.168.2.29,BLOCKED,2,1279,513,0,1,2.49,attack
2026-01-19 15:20:59,192.168.2.29,BLOCKED,2,1279,514,0,1,2.48,attack
2026-01-19 15:21:00,192.168.2.29,BLOCKED,2,1281,515,0,1,2.48,attack
2026-01-19 15:21:00,192.168.2.29,BLOCKED,3,1282,515,0,1,2.48,attack
2026-01-19 15:21:01,192.168.2.29,BLOCKED,4,1285,516,0,1,2.49,attack
2026-01-19 15:21:01,192.168.2.29,BLOCKED,3,1285,516,0,1,2.49,attack
2026-01-19 15:21:06,192.168.2.29,BLOCKED,4,1289,521,0,1,2.47,attack
2026-01-19 15:21:06,192.168.2.29,BLOCKED,4,1289,521,0,1,2.47,attack
2026-01-19 15:21:08,192.168.2.29,BLOCKED,1,1290,523,0,1,2.46,attack
